sentence,label
    一談到《一級玩家》，你很難不從那琳琅滿目的彩蛋開始如數家珍，一不小，心就陷在那裡頭幾十分鐘出不來,一級玩家
這也難怪，畢竟那些電影、電視、電玩、音樂，、動漫跟玩具的浮光掠影，全都是過去這三四十年以來，跟你人生中最快樂的時，光錨定的記憶碎片,一級玩家
回憶並不見得甜美，但我們仍然很容易沉溺其中，因為這樣，就可以讓我們暫時忘卻，我們身處的此時此地，到底有多鳥的事實,一級玩家
，    所以我一顆彩蛋也不會提,一級玩家
《一級玩家》當然有很多讓我像個小朋友一樣，，在戲院裡跺著腳鬼吼鬼叫的地方，但是讓我看到熱淚盈眶的，是那些更重要的東，西,一級玩家
，史匹伯的阿宅聖戰，    不管怎麼說，《一級玩家》依舊是一部非常典型的 Steven Spielberg 電影，,一級玩家
 Spielberg 的場面調度永遠是那麼乾淨俐落，每顆彩蛋藏得既隱密又好找，，每個追逐拍得既動感又清楚，就算是對於片中大量出現的流行文化元素毫不熟稔，的觀眾，也可以腦力低承載，輕鬆無負擔地順順看下去,一級玩家
 Spielberg 的故事也，總是帶著某種天真氣，像個孩子似地對於世上的某些美好深信不疑，而且往往不，忍心戳破——即使他都已經直截了當跟你說，你的網戀對象很可能是個繭居在地，下室，體重破百的肥宅，最後仍然送你一個就算臉上有胎記，也遮掩不住美貌的，大正妹,一級玩家
 Spielberg 鏡頭下的世界也許有很多的不完美，但從來就不是一個讓，人難以忍耐的時空,一級玩家
就連主角口中那個人們想要遁逃，糟糕透頂的現實生活，你，看了一眼照說應該讓人覺得悲慘幻滅的未來版貧民窟，還是覺得那比你現在這間，昏暗狹窄的小套房，好像來得更加窗明几淨一點,一級玩家
，    如果 Steven Spielberg 只會粉飾太平，那他也就不是 Steven Spielberg，了,一級玩家
他的每個作品都有一個信仰著愛與正義的我們，必須要加以挑戰的對立面，，在《一級玩家》裡就是那個阿宅夢寐以求的綠洲衍生出來，以宅之名行剝削，之實的社會架構,一級玩家
"這個綠洲是一個超猛版本的《第二人生》 Second Life，，同時也把《第二人生》讓現實醜陋面滲透到遊戲空間的問題，放大了 8,700，倍——人們一旦開始執迷於這個虛擬空間的美好，就會有既貪婪又冷酷的傢伙偽，裝成阿宅，跑進來建立一套課金系統，從玩家身上汲取勞動價值",一級玩家
就連牌子大如，Steven Spielberg ，要把原著小說裡那些有著作權的內容一個個翻拍出來時，，也不得不花上好幾年的功夫，去跟現實世界裡的各家創線企 IOI 打交道，，而裡頭最大間的正是發行《一級玩家》的華納兄弟自己,一級玩家
只要一想到，Spielberg 竟然連他自己拍的《第三類接觸》 Close Encounters of the，Third Kind 的梗都不能用，你就不禁要感慨，站在百元美鈔的富蘭克林前面，，再怎麼了不起的夢想家也只能低頭,一級玩家
，    這就是《一級玩家》的核心主題：懷抱夢想，熱血開工的車庫創業家，與毫，無溫度，唯利是圖的企業執行長，爭奪虛擬跟現實世界的控制權,一級玩家
從主角站在，末日星球荒涼寂寥的戰場上，做出那種平常保證萬人響應，無人到場的革，命喊話，地平線的那端竟然真的出現千軍萬馬開始，我就一直處在一種一下子哭，一下子笑，感覺自己彷彿是個神經病的尷尬狀態——這些個有錢有勢的混蛋，他，們不會放過任何一塊你以為可以安宅其中的淨土，你到哪裡都得起身奮戰,一級玩家
，三把解鎖自我桎梏的鑰匙，    在《一級玩家》裡，熱血阿宅跟冷血企業壁壘分明，你要選擇哪個陣營毫無，懸念,一級玩家
但是諷刺的是，在現實生活中，他們往往是同一個人,一級玩家
把續集電影拍得慘，不忍睹的知名導演，就是那部沒打算賺錢的第一集拍得最好,一級玩家
如今量產各式糞，game 的遊戲大廠，當年只想著做出一個自己會想要玩的那種遊戲,一級玩家
忙著巡迴演，出，歌愈唱愈爛的熱音天團，好聽的都是早期在 live house 練團室寫出來的那，些作品,一級玩家
，    如果你把眼光從娛樂產業拉遠一些，你會在各種領域發現這個現象：許多在，車庫或小公寓工作室裡東摸西搞，覺得把兒時夢想當成工作實在太棒了的理想主，義者，最後都變成了做什麼先計算市佔比、觸及率、授權費跟廣告綜效，一心只，想著如何提升收益的唯物企業主,一級玩家
他們把自己曾經由衷熱愛的事物扭曲得面目全，非，再包裝成討喜的模樣，販售給我們這些需要夢想滋潤的小人物，在分享、按，讚數跟點閱率之間，把我們身上的金幣，兌換成為財務報表上的淨利數字,一級玩家
，    在美國夢包裝的資本主義架構下，你要怎麼樣才能守住你心中那份美好的宅，魂，無論面對什麼樣功成名就的誘惑，都能夠保持無動於衷呢？這是《一級玩家，》真正的主人翁，綠洲創辦人 James Halliday 遺憾終生的大哉問，也是那，三顆彩蛋大挑戰真正的意涵,一級玩家
頭文字Ｄ賽車道不是在教你要逆向思考，跳脫框架，那些老生常談，而是要讓你體悟到，在別人為你設定好的賽道上，跟其他玩家拼，得你死我活，註定是一場永遠贏不了的比賽,一級玩家
約會接吻大作戰的主旨，也不是真，的要彌補直男癌患者不敢撩妹的心理創傷，而是藉這個廣大阿宅普遍的痛腳，點，出你沒有躍出的那一步代價有多高，以及陷在自己創造出來，看似眾人欽羨，的浮華窠臼裡，有多麼得不償失,一級玩家
，    然而如果說《一級玩家》有什麼至關緊要的中心思想，那無疑是最後那個坑，陷了創線企旗下所有代打玩家，在現實中也幾乎坑陷了所有人類的陷阱：人，生就是一場遊戲，而遊戲的終極目的不是為了贏，而是為了玩,一級玩家
《一級，玩家》用世界上第一個放彩蛋的遊戲《魔幻歷險》 Adventure ，固然是對彩，蛋業祖師爺 Warren Robinett 致敬，但是當我們看到即使是這麼樣一個簡陋無，比，操控螢幕上的愚蠢亮點移動的單調遊戲，也別忘了四處閒晃，發掘這個世界，裡的各種美好或麻煩時，你不禁會開始審視自己的人生，是不是也不知道從，什麼時候開始，太執著於要贏，已經很久沒有好好玩了,一級玩家
而你愈是擅長，在人生這個遊戲裡頭贏，你距離創線企執行長的位子就愈近,一級玩家
，    有著 Steven Spielberg 典型廉價熱血的《一級玩家》廉價的意思是，：它不是那麼精緻，表面上是一場真宅跟偽宅爭奪世界控制權的正邪大戰，骨，子裡則是兩種價值觀的角力,一級玩家
身為在現代化與社會化過程中節節敗退的真宅方，，你的最佳戰鬥方式，就是隨時保持那份單純的玩心，不要為了任何威脅利誘，，讓那些混帳王八蛋剝奪你享受人生的權利,一級玩家
他們無時無刻都在滲透你生活中的，各個層面，你要跟這些把人生意義搞錯的偽宅對抗到底——即使有的時候，這些，偽宅就潛藏在你心裡,一級玩家
雖然知道這裡是一言堂，容不下不好的言論，PO負評一定被噓爆，但我還是要PO，====================分隔線========================，先說優點，一開始真的覺得蠻好看的，營造出整個世界沉浸在虛擬世界，而且人口過多所以住在疊起來的貨櫃屋，有一點後現代末世風格的味道，然後第一把鑰匙的賽車也做得很不錯 黑暗靈魂風格的賽車，然後謎題是往回開 雖然有點開卦但還算是蠻有創意的，但到了第二把鑰匙就整個崩壞了，先退一百部說為甚麼Haliday有那種資源可以做那麼多莫名其妙不屬於遊戲本身的東西，101的出現更是超突兀，一個可以隨時掌握你個資並且遙控飛機把你家炸掉的公司，幾個電玩宅可以與之對抗???，現實中主角突然就變成動作英雄可以逃過他們的追殺，甚至入侵它們的系統???，看到第三把鑰匙整個眼神都死了，主角竟然直接開大招使出相信我之術，然後所有玩家就被號召開始對抗101，打的理由也很奇怪 只說那裏有款遊戲可能有線索，所以是守在入口不讓其他玩家進入嗎 遊戲GM在睡覺逆 可以這樣搞嗎，更別提101最後叫出的超級課金怪獸哥吉拉竟然被女角一槍+一個拔剌就幹掉了，最後101連掛都不想開了 直接跑到現實去殺人，主角竟然又在次使出相信我之術 烙貨櫃屋的人來擋boss 然後槍拿出來就全部讓路了XD，連BOSS最後都中了主角的相信我之術 沒有一槍把他爆頭，最後警察來了,一級玩家
這世界原來還有警察，這三把鑰始完全不懂Haliday 想表達甚麼，最後一把甚至直接完全照抄別人的彩蛋這麼有名的東西其他電玩宅會不知道?，還有極度不知所云的忠誠中心 把人綁在遊戲中去搬炸藥 不知道要從哪裡吐槽起了，真的是要深度沒深度 要劇情沒劇情 要人設沒人設 要解謎沒解謎 從頭到尾主角威能，就是衝著史蒂芬史匹柏這塊招牌吧，要不是他導演的評價會如何我真的很好奇，難道他是想表達Haliday 說的Creator hates it's creation 嗎，==========================還是分隔線=======================，好了我抱怨完了，可以噓了,一級玩家
因為林口威秀一級玩家的4DX3D就要下檔了，所以昨天晚上和老妹一起跑去看，第一次體驗4DX的影片，之前就有在臺東威秀看過一般2D的一級玩家，覺得超好看的，之後也可能去買藍光來收藏，所以一直想再刷個4DX3D，不過老實說，4DX在一些娛樂效果方面是不錯，但是震動和噴水效果其實蠻讓人出戲的，看2D的時候，因為劇情真的太精彩了，所以一直都很專注在影片上，4DX因為噴水的關係，其實會分心，震動我覺得還好，不過座椅搖晃的時候其實還蠻想抓個東西穩定自己的，不過有些畫面座椅搖晃其實效果不錯，像是賽車還有開頭主角下降的部分，但是影城不像遊樂場的4D影片是有橫桿可以抓，在3D的部分，我是覺得一級玩家的3D效果真的不怎麼樣，所以如果我已經體驗過4DX的話，我大概就不會再去看4DX的電影，除非電影屬性剛好適合，但是沒體驗過4DX的人其實還是可以去體驗看看那是什麼東西就是了，原本有想要看4DX3D的復仇者聯盟3-無限之戰，但是體驗過4DX後，其實就會只想看3D，因為4DX反而會讓我出戲分心,一級玩家
最近去看了，感覺普偏優，所以給好雷，以下有雷，看電影之前有先看過網路上的先備知識，知道是小說改編，但是改編程度不小，尤其是出場人物和遊戲設定，一開始的飛車場面真的讚，雖然都是動畫，但很有重量感，一鏡到底效果更遠勝真實拍攝，只是這破關方法也太簡單，隨便一個台灣三寶應該就可以不小心破了，因為台灣三寶打錯檔暴衝後退是很可能發生的事，女主角部分，一直讓我聯想到超殺女-克蘿伊摩蕾茲，深深覺得他來演應該也很適合，氣質和奧莉薇亞庫克很類似，集殺氣、帥氣、性感、可愛於一身，男主角我真的不行，十足魯蛇臉，看他演獨眼龍我就想吐，沒想到竟然一級玩家找他挑大樑，應該是看上他的魯蛇氣質吧，其他腳色很多元文化，找了亞洲人和黑人一起演，整隊有白有黑有黃，很有GIJOE的感覺哈哈，應該是真的在致敬吧，畢竟小說充滿80-90年代元素，但講到小說元素，誠如一些網路介紹所說，電影為了商業效果，把一些東西拿掉了，卻把一些東西加進去了，比如開場的飛車，小說沒有，小說比的都是玩一些古早電子GAME，如果照搬上來演可能會很無聊，頂多像世界大對戰那樣具象化，這部分我覺得OK，飛車看起來也比較爽，復古元素部分，我對於歐美文化不了解，所以很多台詞都無法感受趣味，日本元素知道比較多，看到哥吉拉、剛彈瞬間高潮，但是因為時間關係，出場的人物太少了，我希望看到更多我熟悉的，例如無敵鐵金剛、真人快打、魔動王等等，當然一部電影要全部秀出來是不可能的，希望續集可以滿足更多人囉,一級玩家
各位電影版版友好，小弟首po心得文就獻醜了，，先跟沒有看過無限流小說的版友們說明一下，無限流小說的內容大致上就是主角群會親身，經歷一部又一部的電影，例如惡靈古堡、神鬼傳奇、魔戒等等，是科幻、熱血類型的小說，,一級玩家
，前幾年看完無限系列小說後一直在想，如果這麼好看的小說可以拍成電影一定很好看，但，是不太可能，因為版權問題就喬不完了,一級玩家
前幾天看完一級玩家，當下真的除了感動還是感，動，怎麼可以把各種元素融合的如此完美，有你的童年、有我的回憶、有他的英雄，回家，後腦子還是一直在想著這部神作，突然間覺得，這不是跟無限流有幾分相似！？，一級玩家是一部電影中加入各種遊戲，無限系列是一場遊戲中加入各種電影，天啊！還好當初有去電影院看，現在就算無限流沒拍成電影我也無憾了，至少看過一級玩，家,一級玩家
，以下補幾個點：，1,一級玩家
 我是看D-Box版，就是椅子會搖的那種，一開始都有感覺到會震會晃，可是隨著劇情越，來越深入，我竟然完全沒有意識到椅子到底有沒有在震搞不好後半段根本沒有設定要震X，D，2,一級玩家
 我沒有追鋼彈系列，但是鋼彈出來的時候我也是興奮到要叫出聲來了，可見如果你是，有追過鋼彈的人看到這幕會多興奮，3,一級玩家
 部份年輕人看不懂第二關鬼店的梗讓我覺得有點可惜，會少了一點點樂趣，或許鬼店，在國外討論度比較高吧，4,一級玩家
   身邊幾對情侶去看，問他們觀後感，一律都是男生說超好看，女生說還行，麻煩推，文有空幫我補一下左邊男生七龍珠七龍珠七龍珠右邊女生歌舞青春暮光之城那張圖謝謝,一級玩家
基本可以說是看了影片之後，，不知道為什麼忍不住想要去拍下電影海報，，提醒自己曾有這麼一部片子，，明明應該是個單純爽片卻讓我不自覺在電影院裡泛淚,一級玩家
，顯然有許多的朋友都已經發表了很多關於影片內容動畫特效等等的分析,一級玩家
，我也就不再特別做我自己淺薄的敘述了,一級玩家
，就是想要從我看這部電影的觀點來做個抒發吧,一級玩家
，=============不知道能不能算是防雷的一頁===============，因為,一級玩家
 或許我要分享的也根本不能算是雷,一級玩家
，看完之後，我突然覺得這部影片的主題很有趣也好動人,一級玩家
，每個人總是有著自己擅長的事情，喜歡做的內容,一級玩家
，但就像這首歌  我們所在乎的，並不一定別人得在乎,一級玩家
，這部片的主角 - 根本是做遊戲的那個人吧,一級玩家
，這部片的主角 - 也就是拍了這電影的人吧,一級玩家
，為什麼要在遊戲裡面放彩蛋？，冰關中那第一個放入彩蛋的遊戲，就是顯示出製作者的名字,一級玩家
，整齣電影，或許我們為了彩蛋進去、為了聲光、為了效果、Anyway,一級玩家
，但這齣電影，我深刻感覺到一個製作者想要表達的事情,一級玩家
，或許是遊戲、或許是電影、或許是音樂，沒辦法期待所有的人都喜歡,一級玩家
，但卻願意讓每個喜歡的人，都更深一層知道製作者的感謝,一級玩家
，所以在遊戲裡面給願意探索的人放了彩蛋，而這些彩蛋其實更是凸顯製作者的詮釋,一級玩家
，對於這款他所製作出來的遊戲，就是他在人生經歷中一部分的縮影，，也就是他所在乎的事，而你卻願意花時間去經歷、享受,一級玩家
，所以最後是影片中的主角完成了這個工作，也就因著他對製作者的認識比較足夠,一級玩家
，若是曾經擔任過創造者的您，您是希望您創造出來的東西被人追捧呢，，還是有人因為這些作品而真正願意去認識、看見有你這麼一個人？，最後，謝謝你玩了我的遊戲，是一個落幕的很好時候，，因為終究所有遊戲、影片中的體悟，都不是真正屬於你的而是製作者的，，這些事情會讓你有更多的想法，而在現實的環境中繼續走下去是更要緊在傳遞的,一級玩家
，我會喜歡這部影片，因為裡面的製作人沒有人能這麼輕易發現他的感受，連朋友都不能,一級玩家
，但卻因著這遊戲，他有了讓別人重新認識的機會，而這些彩蛋在中間所代表的,一級玩家
又如何？，仔細思量，我們是不是也曾想向其他人表達什麼，但對方反應如何？，而終究我們經歷到了什麼樣的感覺，是不是還是不斷嘗試著去表達？，但是否終究詞不達意？或是不被理解，而錯過了那許多,一級玩家
不小心打太多，感覺彷彿就像我也無法明確的做出跳躍這件事,一級玩家
，但，怎麼能說出口呢？ 不如就來玩我做的遊戲吧，賭那萬分之一被發現的機率吧,一級玩家
終於看了一級玩家，可惜的是沒有跟到imax與4DX，我覺得裡面畫面非常值得去，推薦的點在如果你玩過很多遊戲，如果你看過很多電影，如果你喜歡老音樂，這是個充滿回憶的大熔爐，非常歡迎入坑玩尋找威利的遊戲，但如果你是劇情合理度與背景設定比畫面重要就不太推薦了，這部片大概是繼瘋狂麥斯後被電影畫面震懾住的好片虛擬世界的部分，史蒂芬爺爺真的很強，可以在這數十年打造這麼多經典，從小時候害大家不敢去海邊的大白鯊，還有刺激的動作片印地安瓊斯系列，到ET的外星片雖然不是畫面系的太空片，重開機一樣好看的侏羅紀系列電影，還有精彩的戰爭片搶救雷恩大兵，到這次大雜燴多元素的一級玩家，我覺得都是陪著七年級長大，讓人不會忘的經典電影，以下有雷想去電影院看就不建議往下了，演員真的太多了，從Blizzard 到鋼彈，金剛跟恐龍也參一腳，在想是不是有拉很多贊助呀，閃光出現兩次又有獸人跟雷諾警長我想B社應該應該贊助很多，我蠻喜歡虛擬部分很像電玩畫面的感覺，然後現實有點像Cyberpunk的元素，財團壟斷人民沒什麼希望，所以才逃到綠洲，很好分辨現實與虛擬，從第一個遊戲賽車中就出現好多人，是不是在考大家看過的車夠不夠多，art3mis的阿基拉與parzival的時光車都是經典，Aech開怪物卡車真的好適合，賽車的畫面真的很精彩，尤其是亂入的恐龍跟金剛，看到主角在後面撿角真的很好笑，拜託出遊戲！想玩，第二個遊戲鬼店也是很好笑，也用上原作史蒂芬金不喜歡庫柏力克電影改編的典故，當初覺得最可怕的就是浴室的阿婆啊，難怪Aech很崩潰，看到一堆101的電競選手尖叫崩潰很好笑，第三個就太老了我不知道這遊戲XD，好像是第一個有彩蛋的遊戲，第三把鑰匙前大戰真的太好看了，有鐵巨人有鋼彈有鋼鐵哥吉拉，太刀用鬼武者又轉職鋼彈超讚，能把數十年的元素都拉進來，根本超越任天堂的大亂鬥了，在畫面中能看到熟悉的人影真的很開心，畫面真的讓人目不暇接，可惜不能停格一個一個找出來，加上幽默的台詞大家在電影院都笑得很開心，像是遊戲的人妖說不定她本人是100kg住在底特律地下室的大叔，還有課長與台戰打輸崩潰的梗，真的蠻貼近現實的，認識好多一個月幾千幾萬在砸的課長，，現實並不是很有錢可是很敢花，，題外話：之前賣暗黑幣也是遇到形形色色的人，不過大手筆的不是高階工程師就是包租公，，最後Simon Pegg終於出現了，其實一直都在，也蠻讓人開心的，Holiday的遺憾是友情的結束讓人蠻感動的，但是這部片還是有讓我跟我哥比較覺得可疑的兩個部分，1,一級玩家
政府在幹嘛？，直到片尾出現警察我跟我哥才知道這不是末日後類型的電影，原來還有政府機關在呀？，雖然貧民窟被炸了也該查查吧，遊戲公司可以亂開無人機肉搜人，很傻眼不過有警察就沒好演的就是，然後到處抓人還可以買別人債務，人權在哪？不用同意就變成遊戲公司的禁臠，2,一級玩家
現實場景劇情畫面跟不上虛擬的部分，Art3mis被抓去打遊戲在遊戲公司中趴趴走，然後在Sorrento辦公室轉個身一個Move沒人看到，安全下莊，看了覺得黑人問號XD，你看不見我x n，然後主角跟阿姨應該感情不好，阿姨死了也沒什麼反應，激動復仇？流淚？都沒有，情感部分就暫定是這個原因了，撇除背景設定怪怪的部分我就蠻喜歡了，上次一部類似Feat很多人也蠻喜歡的是，超級破壞王，然後最後大家加入戰局部分讓我想到夏日大作戰雖然劇情部分也頗鬧，感想大概到這邊，看完就是很想找出來客串的眾大咖，喜歡打電動 看電影的人還是很推薦，如果綠洲出遊戲我應該會買單，不過各家廠商的權利金應該會爆遊戲開發預算,一級玩家
這部裡面真的梗滿滿，金剛、鬼店、異形等等，遊戲也不少，還有鐵巨人和鋼彈，星海不用提了，開場直接就來個Minecraft，然後這遊戲告訴我們，千萬不要讓人知道你的現實身分，下場很有可能被追殺，以及大到直接成立公司在裡面玩都不是問題，遊戲裡面的角色，死了就一切歸零要重來，也有影射課金暴死的人就是，劇情的部分就不用提了，但我還是想說彩蛋的部分真的都沒人用免洗角色去試？，現實的話鐵定各種玩法就被人開發出來了，後面二和三真的就是個人解讀了,一級玩家
，館長居然是真人還蠻意外的，我以為只是NPC而已，這部電影真的是要懂梗的人才知道這部片好看在哪裡，這部片有希望大家玩遊戲找到自己意義的意思在,一級玩家
，不過那個衣服wwwww被踢到感覺應該真的很痛，這部片還不錯，不過不曉得玩家是可以自己捏角色還是只能按照裡面給的來捏,一級玩家
我不是為了開玩笑才說的，只要畫面一切換到男主角的虛擬形象，我腦袋裡老是繃出我們台灣的吉他之神－汪大東的臉,一級玩家
，當然給普雷其實不是因為這個原因啦，裡面的動畫、彩蛋真的是很讓人驚奇，進電影院之前我已經看過許多彩蛋影評之類的，看到裡面出現的東西依舊是感受到許多驚喜，這部分絕對是給好雷，，有在某部影評忘了是哪部看到原本電影想要拍鹹蛋超人的，奈何沒拿到版權，就改放鋼彈，但是鋼彈召喚竟然有變身時間的限制，，這算不算有點偷渡鹹蛋超人進來啊?XD，接下來講的是主要扣分的地方，劇情不合理的地方就只提一個，阿姨跟她同居男友真的毫無用處，他們的死我感覺只是劇情推動，用以讓男主根革命軍見面的過場，男主角甚至不用家人的死亡這個動機就拒絕創線企的招攬，他愛綠洲及其創造者更甚於家人，甚至於前段由男主角個人的口白搭上進廢車堆的畫面，就可以完全理解男主的處境跟身世了，家人的意義完全沒有,一級玩家
，而我對演員的演技算是還蠻要求，除了男主角外的五超技電影最後某人對主角群的稱呼，忘記是不是這樣說，只要是回到現實部分，台詞一出口都讓我瞬間出戲，只能說每次有大量的年輕演員出現在電影裡就是會有這種風險，每句台詞都棒讀，口條超差，每開口必出戲，這因為這些原因從好雷跌到普雷，不過這部戲仍舊經典，之後出DVD或線上影音，可以考慮租來格放尋找彩蛋，但僅此而已,一級玩家
Ready Player One一級玩家，感覺以英文直接上映會更有感，畢竟P1/P2正是街機的經典阿，建議想看的人可以先去看看鬼店的速食電影 會更有感，一級玩家在敘述一個世界崩化，虛擬世界大於真實世界的狀態下，遊戲創始人死後 在遊戲世界-綠洲，埋下彩蛋 解開謎題 獲得三把鑰匙者，可掌管綠洲 獲得高額財富，此片很喜歡的幾個地方有，第一關，有時後退 反而可以看到不一樣的事物，館長給予25美分extra life的彩蛋，以及館長即是共同創辦人，還有最後 大反派明明有機會槍殺主角，但他沒有下手，大反派一直覺得自己只是商人，但其實內心深處應該也藏著一個玩家，因此他不忍心在主角獲得彩蛋時奪走他的生命，劇中幾乎每個人都是玩家，就連IOI研究總部的人，也期待著主角破解謎團 獲取彩蛋,一級玩家
"帕西法爾在綠洲中尋找某人代隱藏在綠洲的彩蛋，而某人代透過綠洲找到帕西法爾是他人生中的彩蛋，- 是我對一級玩家的註解，周日看完一級玩家後，除了感動、爽快外，有一種很特別的滿足感，而且每當想到某人代，那一句，""Thank you for playing my game""，那畫面時特別強烈，便一直閱讀各種影評、心得、分析，但似乎都少了一點點，因此想分，享一下自己的想法，一級玩家無疑是部令人驚豔的電影，雖然有些瑕疵，例如男主的情緒從姑姑死亡到愛上女，主也太快，例如女主居然可以在魔王的辦公室逃脫但為了劇情節奏的推進，這些還在可以，接受的範圍，而無數的致敬、不同時代的回憶，從帕西法爾廣播希望大家進攻末日星球時，從沒人出現，到人群湧入的感動，從鋼彈飛躍準備對決哥吉拉的機動，這些都是其他電影無法有的體驗，但更重要的是，這是一齣帕西法爾冒險的電影，也是一齣某人代彌補遺憾的電影，怎麼說呢?，第一次，Just go back , yeah, step straight on the pedal",一級玩家
"，當某人代在跟某人爭吵，為什麼不能回到過去單純直接的開發遊戲，不能甚麼都不管，這，是第一個遺憾，因此某人代設計了需要全速倒退才能真的抵達終點的賽車，當帕西法爾全力踩向油門倒退，，象徵性地幫某人代完成了遺憾，第二次，Take the leap Take the lip，某人代的第二個遺憾，未能向緹拉躍過那一步的距離，未能給出那個吻，所以在遊戲中由某人完成了，必須跳躍才能接近緹拉，而想像中的那一吻也由雅蒂米，思完成，第三次，I won't make the same mistake you do，某人代最大的遺憾就是簽下合約踢走了他最好的朋友，帕西法爾拒絕簽下那一合約，正如，某人代如果可以，多希望回去當要簽合約的當下，拒絕一樣，所以最後某人代說出了，""Thank you for playing my game"" Thank you for compensating my regret，是那樣的真誠而滿足，不只作為遊戲創作者被理解，他人生的遺憾也有人幫他彌補了",一級玩家
